system_number,query_number,doc_number,rank_of_doc,score
1,2,8659,497,1.5844
1,2,8426,498,1.5844
1,2,8164,499,1.5844
1,2,8124,500,1.5844
1,3,8137,1,3.3451
1,3,7009,2,3.2971
1,3,7709,3,3.0566
1,3,9870,4,2.9519
1,3,5783,5,2.8825
1,3,5105,6,2.8825
1,3,8173,7,2.7905
1,3,8436,8,2.7068
1,3,5508,9,2.7068
1,3,8416,10,2.6232
1,3,5879,11,2.5908
1,3,9205,12,2.5389
1,3,9563,13,2.5389
1,3,8918,14,2.5389
1,3,9523,15,2.5389
1,3,7414,16,2.5389
1,3,5882,17,2.5324
1,3,5289,18,2.4838
1,3,8790,19,2.4781
1,3,9743,20,2.4229
1,3,9532,21,2.3855
1,3,9436,22,2.3855
1,3,8308,23,2.3855
1,3,9099,24,2.3710
1,3,8972,25,2.3710
1,3,8572,26,2.3710
1,3,8338,27,2.3710
1,3,8327,28,2.3710
1,3,8326,29,2.3710
1,3,7759,30,2.3710
1,3,7725,31,2.3710
1,3,7479,32,2.3710
1,3,5948,33,2.3710
1,3,5515,34,2.3710
1,3,5093,35,2.3710
1,3,6787,36,2.3677
1,3,6261,37,2.3677
1,3,8911,38,2.3414
1,3,8619,39,2.3414
1,3,5104,40,2.3414
1,3,9686,41,2.2873
1,3,6108,42,2.2873
1,3,5715,43,2.2873
1,3,5110,44,2.2873
1,3,7186,45,2.2327
1,3,6165,46,2.2327
1,3,9973,47,2.2176
1,3,9891,48,2.2176
1,3,9215,49,2.2176
1,3,6349,50,2.2176
1,3,5799,51,2.2176
1,3,9969,52,2.1194
1,3,9834,53,2.1194
1,3,9389,54,2.1194
1,3,9207,55,2.1194
1,3,9089,56,2.1194
1,3,8871,57,2.1194
1,3,8452,58,2.1194
1,3,7553,59,2.1194
1,3,7552,60,2.1194
1,3,7322,61,2.1194
1,3,7162,62,2.1194
1,3,6839,63,2.1194
1,3,6051,64,2.1194
1,3,5887,65,2.1194
1,3,5771,66,2.1194
1,3,8839,67,2.0585
1,3,8433,68,2.0585
1,3,7643,69,2.0585
1,3,7564,70,2.0585
1,3,6849,71,2.0585
1,3,6531,72,2.0585
1,3,9661,73,1.9515
1,3,9625,74,1.9515
1,3,9480,75,1.9515
1,3,9349,76,1.9515
1,3,9150,77,1.9515
1,3,8793,78,1.9515
1,3,8791,79,1.9515
1,3,8510,80,1.9515
1,3,7975,81,1.9515
1,3,7728,82,1.9515
1,3,6870,83,1.9515
1,3,6823,84,1.9515
1,3,6742,85,1.9515
1,3,6733,86,1.9515
1,3,6556,87,1.9515
1,3,6549,88,1.9515
1,3,6452,89,1.9515
1,3,6244,90,1.9515
1,3,6166,91,1.9515
1,3,5857,92,1.9515
1,3,5775,93,1.9515
1,3,5731,94,1.9515
1,3,5374,95,1.9515
1,3,5245,96,1.9515
1,3,9984,97,1.8131
1,3,9908,98,1.8131
1,3,9829,99,1.8131
1,3,8947,100,1.8131
1,3,8922,101,1.8131
1,3,8919,102,1.8131
1,3,8844,103,1.8131
1,3,8639,104,1.8131
1,3,8605,105,1.8131
1,3,8320,106,1.8131
1,3,7823,107,1.8131
1,3,7503,108,1.8131
1,3,5993,109,1.8131
1,3,5884,110,1.8131
1,3,5498,111,1.8131
1,3,5292,112,1.8131
1,3,5121,113,1.8131
1,3,10006,114,1.3936
1,3,9957,115,1.3936
1,3,9939,116,1.3936
1,3,9918,117,1.3936
1,3,9913,118,1.3936
1,3,9881,119,1.3936
1,3,9876,120,1.3936
1,3,9827,121,1.3936
1,3,9822,122,1.3936
1,3,9718,123,1.3936
1,3,9596,124,1.3936
1,3,9579,125,1.3936
1,3,9402,126,1.3936
1,3,9366,127,1.3936
1,3,9341,128,1.3936
1,3,9336,129,1.3936
1,3,9334,130,1.3936
1,3,9322,131,1.3936
1,3,9261,132,1.3936
1,3,9131,133,1.3936
1,3,9076,134,1.3936
1,3,9059,135,1.3936
1,3,9034,136,1.3936
1,3,8927,137,1.3936
1,3,8857,138,1.3936
1,3,8845,139,1.3936
1,3,8740,140,1.3936
1,3,8566,141,1.3936
1,3,8545,142,1.3936
1,3,8316,143,1.3936
1,3,8270,144,1.3936
1,3,8262,145,1.3936
1,3,8241,146,1.3936
1,3,8234,147,1.3936
1,3,8191,148,1.3936
1,3,8149,149,1.3936
1,3,8038,150,1.3936
1,3,7926,151,1.3936
1,3,7897,152,1.3936
1,3,7865,153,1.3936
1,3,7738,154,1.3936
1,3,7704,155,1.3936
1,3,7692,156,1.3936
1,3,7670,157,1.3936
1,3,7591,158,1.3936
1,3,7584,159,1.3936
1,3,7573,160,1.3936
1,3,7512,161,1.3936
1,3,7501,162,1.3936
1,3,7389,163,1.3936
1,3,7320,164,1.3936
1,3,7275,165,1.3936
1,3,7203,166,1.3936
1,3,7084,167,1.3936
1,3,7049,168,1.3936
1,3,6997,169,1.3936
1,3,6955,170,1.3936
1,3,6917,171,1.3936
1,3,6864,172,1.3936
1,3,6716,173,1.3936
1,3,6498,174,1.3936
1,3,6485,175,1.3936
1,3,6450,176,1.3936
1,3,6440,177,1.3936
1,3,6424,178,1.3936
1,3,6320,179,1.3936
1,3,6283,180,1.3936
1,3,6231,181,1.3936
1,3,6192,182,1.3936
1,3,6160,183,1.3936
1,3,6074,184,1.3936
1,3,6012,185,1.3936
1,3,5970,186,1.3936
1,3,5946,187,1.3936
1,3,5876,188,1.3936
1,3,5761,189,1.3936
1,3,5698,190,1.3936
1,3,5485,191,1.3936
1,3,5467,192,1.3936
1,3,5360,193,1.3936
1,3,5302,194,1.3936
1,3,5296,195,1.3936
1,3,5278,196,1.3936
1,3,5219,197,1.3936
1,3,5186,198,1.3936
1,3,5161,199,1.3936
1,3,5146,200,1.3936
1,3,5103,201,1.3936
1,3,5076,202,1.3936
1,3,7827,203,1.3651
1,3,6675,204,1.3472
1,3,9444,205,1.3067
1,3,9710,206,1.2954
1,3,6289,207,1.2954
1,3,9746,208,1.2712
1,3,5883,209,1.2712
1,3,6836,210,1.2581
1,3,10019,211,1.2442
1,3,9742,212,1.2442
1,3,9739,213,1.2295
1,3,10017,214,1.2139
1,3,8414,215,1.1972
1,3,5865,216,1.1972
1,3,5118,217,1.1972
1,3,8315,218,1.1792
1,3,6209,219,1.1792
1,3,8988,220,1.1598
1,3,8318,221,1.1388
1,3,6288,222,1.1388
1,3,6286,223,1.1388
1,3,5268,224,1.1388
1,3,7620,225,1.1157
1,3,7229,226,1.1157
1,3,7046,227,1.1157
1,3,6054,228,1.1157
1,3,9744,229,1.0901
1,3,9278,230,1.0901
1,3,8562,231,1.0901
1,3,8300,232,1.0901
1,3,8298,233,1.0901
1,3,7435,234,1.0901
1,3,6382,235,1.0901
1,3,6334,236,1.0901
1,3,6292,237,1.0901
1,3,5269,238,1.0901
1,3,5249,239,1.0901
1,3,5117,240,1.0901
1,3,10034,241,1.0616
1,3,8820,242,1.0616
1,3,8438,243,1.0616
1,3,8312,244,1.0616
1,3,8065,245,1.0616
1,3,7222,246,1.0616
1,3,6294,247,1.0616
1,3,6213,248,1.0616
1,3,5393,249,1.0616
1,3,10018,250,1.0293
1,3,9863,251,1.0293
1,3,9838,252,1.0293
1,3,9435,253,1.0293
1,3,8867,254,1.0293
1,3,8824,255,1.0293
1,3,8794,256,1.0293
1,3,8303,257,1.0293
1,3,7453,258,1.0293
1,3,7225,259,1.0293
1,3,6575,260,1.0293
1,3,5880,261,1.0293
1,3,5878,262,1.0293
1,3,5612,263,1.0293
1,3,5089,264,1.0293
1,3,9745,265,0.9919
1,3,9677,266,0.9919
1,3,9551,267,0.9919
1,3,9543,268,0.9919
1,3,8959,269,0.9919
1,3,8847,270,0.9919
1,3,7939,271,0.9919
1,3,7821,272,0.9919
1,3,7791,273,0.9919
1,3,7538,274,0.9919
1,3,7518,275,0.9919
1,3,7517,276,0.9919
1,3,7487,277,0.9919
1,3,7347,278,0.9919
1,3,7335,279,0.9919
1,3,7150,280,0.9919
1,3,7035,281,0.9919
1,3,6915,282,0.9919
1,3,6873,283,0.9919
1,3,6723,284,0.9919
1,3,6396,285,0.9919
1,3,6385,286,0.9919
1,3,6287,287,0.9919
1,3,6219,288,0.9919
1,3,6210,289,0.9919
1,3,5877,290,0.9919
1,3,5805,291,0.9919
1,3,5781,292,0.9919
1,3,5746,293,0.9919
1,3,5652,294,0.9919
1,3,5336,295,0.9919
1,3,5212,296,0.9919
1,3,5102,297,0.9919
1,3,5101,298,0.9919
1,3,5030,299,0.9919
1,3,9687,300,0.9477
1,3,9606,301,0.9477
1,3,9560,302,0.9477
1,3,9524,303,0.9477
1,3,9474,304,0.9477
1,3,9346,305,0.9477
1,3,8957,306,0.9477
1,3,8859,307,0.9477
1,3,8817,308,0.9477
1,3,8798,309,0.9477
1,3,8784,310,0.9477
1,3,8519,311,0.9477
1,3,8453,312,0.9477
1,3,8446,313,0.9477
1,3,8427,314,0.9477
1,3,8306,315,0.9477
1,3,8305,316,0.9477
1,3,8304,317,0.9477
1,3,8257,318,0.9477
1,3,8211,319,0.9477
1,3,7583,320,0.9477
1,3,7579,321,0.9477
1,3,7495,322,0.9477
1,3,7349,323,0.9477
1,3,7289,324,0.9477
1,3,7221,325,0.9477
1,3,7179,326,0.9477
1,3,7077,327,0.9477
1,3,6913,328,0.9477
1,3,6838,329,0.9477
1,3,6714,330,0.9477
1,3,6668,331,0.9477
1,3,6638,332,0.9477
1,3,6599,333,0.9477
1,3,6273,334,0.9477
1,3,5972,335,0.9477
1,3,5778,336,0.9477
1,3,5777,337,0.9477
1,3,5489,338,0.9477
1,3,5211,339,0.9477
1,3,5116,340,0.9477
1,3,5112,341,0.9477
1,3,5111,342,0.9477
1,3,5108,343,0.9477
1,3,5068,344,0.9477
1,3,10030,345,0.8937
1,3,9944,346,0.8937
1,3,9892,347,0.8937
1,3,9888,348,0.8937
1,3,9756,349,0.8937
1,3,9680,350,0.8937
1,3,9477,351,0.8937
1,3,9367,352,0.8937
1,3,9246,353,0.8937
1,3,9209,354,0.8937
1,3,9188,355,0.8937
1,3,9153,356,0.8937
1,3,9124,357,0.8937
1,3,8955,358,0.8937
1,3,8821,359,0.8937
1,3,8819,360,0.8937
1,3,8818,361,0.8937
1,3,8800,362,0.8937
1,3,8788,363,0.8937
1,3,8666,364,0.8937
1,3,8437,365,0.8937
1,3,8404,366,0.8937
1,3,8302,367,0.8937
1,3,8301,368,0.8937
1,3,8294,369,0.8937
1,3,8255,370,0.8937
1,3,8244,371,0.8937
1,3,8180,372,0.8937
1,3,8177,373,0.8937
1,3,8138,374,0.8937
1,3,8132,375,0.8937
1,3,8115,376,0.8937
1,3,8110,377,0.8937
1,3,8067,378,0.8937
1,3,7900,379,0.8937
1,3,7592,380,0.8937
1,3,7528,381,0.8937
1,3,7471,382,0.8937
1,3,7424,383,0.8937
1,3,7402,384,0.8937
1,3,7319,385,0.8937
1,3,7315,386,0.8937
1,3,7231,387,0.8937
1,3,7220,388,0.8937
1,3,7187,389,0.8937
1,3,7154,390,0.8937
1,3,7107,391,0.8937
1,3,7073,392,0.8937
1,3,7051,393,0.8937
1,3,6995,394,0.8937
1,3,6911,395,0.8937
1,3,6755,396,0.8937
1,3,6418,397,0.8937
1,3,6405,398,0.8937
1,3,6253,399,0.8937
1,3,6217,400,0.8937
1,3,6216,401,0.8937
1,3,6182,402,0.8937
1,3,6055,403,0.8937
1,3,5986,404,0.8937
1,3,5947,405,0.8937
1,3,5671,406,0.8937
1,3,5653,407,0.8937
1,3,5571,408,0.8937
1,3,5564,409,0.8937
1,3,5495,410,0.8937
1,3,5334,411,0.8937
1,3,5308,412,0.8937
1,3,5099,413,0.8937
1,3,5082,414,0.8937
1,3,10025,415,0.8240
1,3,9922,416,0.8240
1,3,9787,417,0.8240
1,3,9774,418,0.8240
1,3,9749,419,0.8240
1,3,9700,420,0.8240
1,3,9697,421,0.8240
1,3,9643,422,0.8240
1,3,9616,423,0.8240
1,3,9547,424,0.8240
1,3,9544,425,0.8240
1,3,9535,426,0.8240
1,3,9525,427,0.8240
1,3,9443,428,0.8240
1,3,9356,429,0.8240
1,3,9284,430,0.8240
1,3,9262,431,0.8240
1,3,9210,432,0.8240
1,3,9203,433,0.8240
1,3,9128,434,0.8240
1,3,9110,435,0.8240
1,3,8966,436,0.8240
1,3,8965,437,0.8240
1,3,8910,438,0.8240
1,3,8893,439,0.8240
1,3,8892,440,0.8240
1,3,8831,441,0.8240
1,3,8827,442,0.8240
1,3,8805,443,0.8240
1,3,8795,444,0.8240
1,3,8786,445,0.8240
1,3,8785,446,0.8240
1,3,8641,447,0.8240
1,3,8630,448,0.8240
1,3,8625,449,0.8240
1,3,8611,450,0.8240
1,3,8591,451,0.8240
1,3,8537,452,0.8240
1,3,8532,453,0.8240
1,3,8516,454,0.8240
1,3,8511,455,0.8240
1,3,8401,456,0.8240
1,3,8389,457,0.8240
1,3,8384,458,0.8240
1,3,8376,459,0.8240
1,3,8356,460,0.8240
1,3,8346,461,0.8240
1,3,8345,462,0.8240
1,3,8344,463,0.8240
1,3,8343,464,0.8240
1,3,8222,465,0.8240
1,3,8220,466,0.8240
1,3,8210,467,0.8240
1,3,8170,468,0.8240
1,3,8136,469,0.8240
1,3,8062,470,0.8240
1,3,8050,471,0.8240
1,3,8039,472,0.8240
1,3,7965,473,0.8240
1,3,7925,474,0.8240
1,3,7902,475,0.8240
1,3,7872,476,0.8240
1,3,7852,477,0.8240
1,3,7844,478,0.8240
1,3,7822,479,0.8240
1,3,7800,480,0.8240
1,3,7746,481,0.8240
1,3,7689,482,0.8240
1,3,7647,483,0.8240
1,3,7646,484,0.8240
1,3,7511,485,0.8240
1,3,7483,486,0.8240
1,3,7460,487,0.8240
1,3,7459,488,0.8240
1,3,7374,489,0.8240
1,3,7356,490,0.8240
1,3,7324,491,0.8240
1,3,7316,492,0.8240
1,3,7228,493,0.8240
1,3,7223,494,0.8240
1,3,7181,495,0.8240
1,3,7170,496,0.8240
1,3,7131,497,0.8240
1,3,7108,498,0.8240
1,3,7055,499,0.8240
1,3,6936,500,0.8240
1,4,9739,1,8.4143
1,4,6289,2,4.5034
1,4,8032,3,4.2372
1,4,8929,4,4.0693
1,4,9710,5,3.5230
1,4,5883,6,3.5114
1,4,7688,7,3.4247
1,4,6836,8,2.6990
1,4,9742,9,2.6990
1,4,9444,10,2.6990
1,4,6491,11,1.3651
1,4,10019,12,1.3472
1,4,9038,13,1.2954
1,4,9746,14,1.2954
1,4,10029,15,1.2712
1,4,6675,16,1.2712
1,4,9745,17,1.2581
1,4,7827,18,1.2442
1,4,9445,19,1.2442
1,4,7224,20,1.2295
1,4,5783,21,1.2295
1,4,10017,22,1.2139
1,4,8414,23,1.1972
1,4,5882,24,1.1972
1,4,5865,25,1.1972
1,4,5118,26,1.1972
1,4,8315,27,1.1792
1,4,6209,28,1.1792
1,4,8988,29,1.1598
1,4,9563,30,1.1388
1,4,9523,31,1.1388
1,4,8318,32,1.1388
1,4,6288,33,1.1388
1,4,6286,34,1.1388
1,4,5268,35,1.1388
1,4,7620,36,1.1157
1,4,7229,37,1.1157
1,4,7046,38,1.1157
1,4,6054,39,1.1157
1,4,9744,40,1.0901
1,4,9743,41,1.0901
1,4,9278,42,1.0901
1,4,8562,43,1.0901
1,4,8300,44,1.0901
1,4,8298,45,1.0901
1,4,7435,46,1.0901
1,4,6382,47,1.0901
1,4,6334,48,1.0901
1,4,6292,49,1.0901
1,4,5269,50,1.0901
1,4,5249,51,1.0901
1,4,5117,52,1.0901
1,4,10034,53,1.0616
1,4,8820,54,1.0616
1,4,8438,55,1.0616
1,4,8312,56,1.0616
1,4,8065,57,1.0616
1,4,7222,58,1.0616
1,4,6294,59,1.0616
1,4,6213,60,1.0616
1,4,5393,61,1.0616
1,4,10018,62,1.0293
1,4,9863,63,1.0293
1,4,9838,64,1.0293
1,4,9435,65,1.0293
1,4,8867,66,1.0293
1,4,8824,67,1.0293
1,4,8794,68,1.0293
1,4,8416,69,1.0293
1,4,8303,70,1.0293
1,4,7453,71,1.0293
1,4,7225,72,1.0293
1,4,6575,73,1.0293
1,4,5880,74,1.0293
1,4,5878,75,1.0293
1,4,5612,76,1.0293
1,4,5089,77,1.0293
1,4,9677,78,0.9919
1,4,9551,79,0.9919
1,4,9543,80,0.9919
1,4,9532,81,0.9919
1,4,9436,82,0.9919
1,4,8959,83,0.9919
1,4,8847,84,0.9919
1,4,8308,85,0.9919
1,4,7939,86,0.9919
1,4,7821,87,0.9919
1,4,7791,88,0.9919
1,4,7538,89,0.9919
1,4,7518,90,0.9919
1,4,7517,91,0.9919
1,4,7487,92,0.9919
1,4,7347,93,0.9919
1,4,7335,94,0.9919
1,4,7150,95,0.9919
1,4,7035,96,0.9919
1,4,6915,97,0.9919
1,4,6873,98,0.9919
1,4,6723,99,0.9919
1,4,6396,100,0.9919
1,4,6385,101,0.9919
1,4,6287,102,0.9919
1,4,6219,103,0.9919
1,4,6210,104,0.9919
1,4,5877,105,0.9919
1,4,5805,106,0.9919
1,4,5781,107,0.9919
1,4,5746,108,0.9919
1,4,5652,109,0.9919
1,4,5336,110,0.9919
1,4,5212,111,0.9919
1,4,5102,112,0.9919
1,4,5101,113,0.9919
1,4,5030,114,0.9919
1,4,9687,115,0.9477
1,4,9606,116,0.9477
1,4,9560,117,0.9477
1,4,9524,118,0.9477
1,4,9474,119,0.9477
1,4,9346,120,0.9477
1,4,8957,121,0.9477
1,4,8911,122,0.9477
1,4,8859,123,0.9477
1,4,8817,124,0.9477
1,4,8798,125,0.9477
1,4,8784,126,0.9477
1,4,8619,127,0.9477
1,4,8519,128,0.9477
1,4,8453,129,0.9477
1,4,8446,130,0.9477
1,4,8427,131,0.9477
1,4,8306,132,0.9477
1,4,8305,133,0.9477
1,4,8304,134,0.9477
1,4,8257,135,0.9477
1,4,8211,136,0.9477
1,4,7583,137,0.9477
1,4,7579,138,0.9477
1,4,7495,139,0.9477
1,4,7349,140,0.9477
1,4,7289,141,0.9477
1,4,7221,142,0.9477
1,4,7179,143,0.9477
1,4,7077,144,0.9477
1,4,6913,145,0.9477
1,4,6838,146,0.9477
1,4,6714,147,0.9477
1,4,6668,148,0.9477
1,4,6638,149,0.9477
1,4,6599,150,0.9477
1,4,6273,151,0.9477
1,4,5972,152,0.9477
1,4,5778,153,0.9477
1,4,5777,154,0.9477
1,4,5489,155,0.9477
1,4,5211,156,0.9477
1,4,5116,157,0.9477
1,4,5112,158,0.9477
1,4,5111,159,0.9477
1,4,5108,160,0.9477
1,4,5104,161,0.9477
1,4,5068,162,0.9477
1,4,10030,163,0.8937
1,4,9944,164,0.8937
1,4,9892,165,0.8937
1,4,9888,166,0.8937
1,4,9756,167,0.8937
1,4,9686,168,0.8937
1,4,9680,169,0.8937
1,4,9477,170,0.8937
1,4,9367,171,0.8937
1,4,9246,172,0.8937
1,4,9209,173,0.8937
1,4,9188,174,0.8937
1,4,9153,175,0.8937
1,4,9124,176,0.8937
1,4,8955,177,0.8937
1,4,8821,178,0.8937
1,4,8819,179,0.8937
1,4,8818,180,0.8937
1,4,8800,181,0.8937
1,4,8788,182,0.8937
1,4,8666,183,0.8937
1,4,8437,184,0.8937
1,4,8404,185,0.8937
1,4,8302,186,0.8937
1,4,8301,187,0.8937
1,4,8294,188,0.8937
1,4,8255,189,0.8937
1,4,8244,190,0.8937
1,4,8180,191,0.8937
1,4,8177,192,0.8937
1,4,8138,193,0.8937
1,4,8132,194,0.8937
1,4,8115,195,0.8937
1,4,8110,196,0.8937
1,4,8067,197,0.8937
1,4,7900,198,0.8937
1,4,7592,199,0.8937
1,4,7528,200,0.8937
1,4,7471,201,0.8937
1,4,7424,202,0.8937
1,4,7402,203,0.8937
1,4,7319,204,0.8937
1,4,7315,205,0.8937
1,4,7231,206,0.8937
1,4,7220,207,0.8937
1,4,7187,208,0.8937
1,4,7154,209,0.8937
1,4,7107,210,0.8937
1,4,7073,211,0.8937
1,4,7051,212,0.8937
1,4,6995,213,0.8937
1,4,6911,214,0.8937
1,4,6755,215,0.8937
1,4,6418,216,0.8937
1,4,6405,217,0.8937
1,4,6253,218,0.8937
1,4,6217,219,0.8937
1,4,6216,220,0.8937
1,4,6182,221,0.8937
1,4,6108,222,0.8937
1,4,6055,223,0.8937
1,4,5986,224,0.8937
1,4,5947,225,0.8937
1,4,5879,226,0.8937
1,4,5715,227,0.8937
1,4,5671,228,0.8937
1,4,5653,229,0.8937
1,4,5571,230,0.8937
1,4,5564,231,0.8937
1,4,5508,232,0.8937
1,4,5495,233,0.8937
1,4,5334,234,0.8937
1,4,5308,235,0.8937
1,4,5110,236,0.8937
1,4,5099,237,0.8937
1,4,5082,238,0.8937
1,4,10025,239,0.8240
1,4,9973,240,0.8240
1,4,9922,241,0.8240
1,4,9891,242,0.8240
1,4,9787,243,0.8240
1,4,9774,244,0.8240
1,4,9749,245,0.8240
1,4,9700,246,0.8240
1,4,9697,247,0.8240
1,4,9643,248,0.8240
1,4,9616,249,0.8240
1,4,9547,250,0.8240
1,4,9544,251,0.8240
1,4,9535,252,0.8240
1,4,9525,253,0.8240
1,4,9443,254,0.8240
1,4,9356,255,0.8240
1,4,9284,256,0.8240
1,4,9262,257,0.8240
1,4,9215,258,0.8240
1,4,9210,259,0.8240
1,4,9203,260,0.8240
1,4,9128,261,0.8240
1,4,9110,262,0.8240
1,4,8966,263,0.8240
1,4,8965,264,0.8240
1,4,8910,265,0.8240
1,4,8893,266,0.8240
1,4,8892,267,0.8240
1,4,8831,268,0.8240
1,4,8827,269,0.8240
1,4,8805,270,0.8240
1,4,8795,271,0.8240
1,4,8786,272,0.8240
1,4,8785,273,0.8240
1,4,8641,274,0.8240
1,4,8630,275,0.8240
1,4,8625,276,0.8240
1,4,8611,277,0.8240
1,4,8591,278,0.8240
1,4,8537,279,0.8240
1,4,8532,280,0.8240
1,4,8516,281,0.8240
1,4,8511,282,0.8240
1,4,8436,283,0.8240
1,4,8401,284,0.8240
1,4,8389,285,0.8240
1,4,8384,286,0.8240
1,4,8376,287,0.8240
1,4,8356,288,0.8240
1,4,8346,289,0.8240
1,4,8345,290,0.8240
1,4,8344,291,0.8240
1,4,8343,292,0.8240
1,4,8222,293,0.8240
1,4,8220,294,0.8240
1,4,8210,295,0.8240
1,4,8170,296,0.8240
1,4,8136,297,0.8240
1,4,8062,298,0.8240
1,4,8050,299,0.8240
1,4,8039,300,0.8240
1,4,7965,301,0.8240
1,4,7925,302,0.8240
1,4,7902,303,0.8240
1,4,7872,304,0.8240
1,4,7852,305,0.8240
1,4,7844,306,0.8240
1,4,7822,307,0.8240
1,4,7800,308,0.8240
1,4,7746,309,0.8240
1,4,7689,310,0.8240
1,4,7647,311,0.8240
1,4,7646,312,0.8240
1,4,7511,313,0.8240
1,4,7483,314,0.8240
1,4,7460,315,0.8240
1,4,7459,316,0.8240
1,4,7374,317,0.8240
1,4,7356,318,0.8240
1,4,7324,319,0.8240
1,4,7316,320,0.8240
1,4,7228,321,0.8240
1,4,7223,322,0.8240
1,4,7181,323,0.8240
1,4,7170,324,0.8240
1,4,7131,325,0.8240
1,4,7108,326,0.8240
1,4,7055,327,0.8240
1,4,6936,328,0.8240
1,4,6919,329,0.8240
1,4,6881,330,0.8240
1,4,6837,331,0.8240
1,4,6804,332,0.8240
1,4,6800,333,0.8240
1,4,6753,334,0.8240
1,4,6731,335,0.8240
1,4,6672,336,0.8240
1,4,6665,337,0.8240
1,4,6645,338,0.8240
1,4,6530,339,0.8240
1,4,6379,340,0.8240
1,4,6349,341,0.8240
1,4,6309,342,0.8240
1,4,6299,343,0.8240
1,4,6215,344,0.8240
1,4,6190,345,0.8240
1,4,6104,346,0.8240
1,4,6036,347,0.8240
1,4,6009,348,0.8240
1,4,5964,349,0.8240
1,4,5958,350,0.8240
1,4,5950,351,0.8240
1,4,5934,352,0.8240
1,4,5929,353,0.8240
1,4,5875,354,0.8240
1,4,5854,355,0.8240
1,4,5825,356,0.8240
1,4,5799,357,0.8240
1,4,5782,358,0.8240
1,4,5780,359,0.8240
1,4,5770,360,0.8240
1,4,5738,361,0.8240
1,4,5662,362,0.8240
1,4,5647,363,0.8240
1,4,5561,364,0.8240
1,4,5521,365,0.8240
1,4,5505,366,0.8240
1,4,5412,367,0.8240
1,4,5370,368,0.8240
1,4,5351,369,0.8240
1,4,5332,370,0.8240
1,4,5330,371,0.8240
1,4,5319,372,0.8240
1,4,5306,373,0.8240
1,4,5300,374,0.8240
1,4,5297,375,0.8240
1,4,5289,376,0.8240
1,4,5156,377,0.8240
1,4,5105,378,0.8240
1,4,5044,379,0.8240
1,4,5014,380,0.8240
1,4,10033,381,0.7258
1,4,10028,382,0.7258
1,4,10005,383,0.7258
1,4,10000,384,0.7258
1,4,9989,385,0.7258
1,4,9969,386,0.7258
1,4,9954,387,0.7258
1,4,9933,388,0.7258
1,4,9917,389,0.7258
1,4,9893,390,0.7258
1,4,9874,391,0.7258
1,4,9870,392,0.7258
1,4,9852,393,0.7258
1,4,9834,394,0.7258
1,4,9833,395,0.7258
1,4,9830,396,0.7258
1,4,9741,397,0.7258
1,4,9732,398,0.7258
1,4,9688,399,0.7258
1,4,9583,400,0.7258
1,4,9548,401,0.7258
1,4,9539,402,0.7258
1,4,9536,403,0.7258
1,4,9533,404,0.7258
1,4,9530,405,0.7258
1,4,9481,406,0.7258
1,4,9475,407,0.7258
1,4,9464,408,0.7258
1,4,9389,409,0.7258
1,4,9371,410,0.7258
1,4,9352,411,0.7258
1,4,9310,412,0.7258
1,4,9287,413,0.7258
1,4,9267,414,0.7258
1,4,9247,415,0.7258
1,4,9214,416,0.7258
1,4,9207,417,0.7258
1,4,9205,418,0.7258
1,4,9181,419,0.7258
1,4,9154,420,0.7258
1,4,9140,421,0.7258
1,4,9139,422,0.7258
1,4,9089,423,0.7258
1,4,9049,424,0.7258
1,4,9025,425,0.7258
1,4,9019,426,0.7258
1,4,9017,427,0.7258
1,4,8971,428,0.7258
1,4,8970,429,0.7258
1,4,8962,430,0.7258
1,4,8961,431,0.7258
1,4,8960,432,0.7258
1,4,8925,433,0.7258
1,4,8901,434,0.7258
1,4,8871,435,0.7258
1,4,8826,436,0.7258
1,4,8823,437,0.7258
1,4,8806,438,0.7258
1,4,8790,439,0.7258
1,4,8787,440,0.7258
1,4,8754,441,0.7258
1,4,8742,442,0.7258
1,4,8716,443,0.7258
1,4,8708,444,0.7258
1,4,8688,445,0.7258
1,4,8668,446,0.7258
1,4,8620,447,0.7258
1,4,8604,448,0.7258
1,4,8538,449,0.7258
1,4,8497,450,0.7258
1,4,8496,451,0.7258
1,4,8481,452,0.7258
1,4,8452,453,0.7258
1,4,8450,454,0.7258
1,4,8449,455,0.7258
1,4,8434,456,0.7258
1,4,8379,457,0.7258
1,4,8307,458,0.7258
1,4,8291,459,0.7258
1,4,8254,460,0.7258
1,4,8238,461,0.7258
1,4,8173,462,0.7258
1,4,8139,463,0.7258
1,4,8137,464,0.7258
1,4,8134,465,0.7258
1,4,8114,466,0.7258
1,4,8101,467,0.7258
1,4,8047,468,0.7258
1,4,8021,469,0.7258
1,4,7929,470,0.7258
1,4,7920,471,0.7258
1,4,7886,472,0.7258
1,4,7847,473,0.7258
1,4,7842,474,0.7258
1,4,7829,475,0.7258
1,4,7820,476,0.7258
1,4,7814,477,0.7258
1,4,7784,478,0.7258
1,4,7772,479,0.7258
1,4,7762,480,0.7258
1,4,7757,481,0.7258
1,4,7710,482,0.7258
1,4,7618,483,0.7258
1,4,7603,484,0.7258
1,4,7574,485,0.7258
1,4,7553,486,0.7258
1,4,7552,487,0.7258
1,4,7497,488,0.7258
1,4,7491,489,0.7258
1,4,7488,490,0.7258
1,4,7484,491,0.7258
1,4,7462,492,0.7258
1,4,7431,493,0.7258
1,4,7428,494,0.7258
